node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,20000,340000,CPU,4,0.0623752594
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,20000,340000,GPU,4,0.001811295748
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,30000,480000,CPU,4,0.0853377689
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,30000,480000,GPU,4,0.001922323352
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,30000,510000,CPU,4,0.08889346556
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,30000,510000,GPU,4,0.002079916813
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,40000,640000,CPU,4,0.1142989592
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,40000,640000,GPU,4,0.002170256051
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,40000,680000,CPU,4,0.1201874646
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,40000,680000,GPU,4,0.002224758538
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,50000,800000,CPU,4,0.1442432837
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,50000,800000,GPU,4,0.002392568913
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,50000,850000,CPU,4,0.1497747941
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,50000,850000,GPU,4,0.00247815739
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,100,1600,CPU,5,6.318401457e-05
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,100,1600,GPU,5,0.0006595098547
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,100,1700,CPU,5,6.265359088e-05
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,100,1700,GPU,5,0.0006301517997
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,500,8000,CPU,5,0.000345373473
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,500,8000,GPU,5,0.0006312783275
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,500,8500,CPU,5,0.0003351602171
