node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,5,0.0001145678173
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,5,0.0004701857056
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,5,0.0007082786588
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,5,0.0003903807274
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,5,0.0007180275662
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,5,0.000444111157
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,5,0.001402046567
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,5,0.0004657774809
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,5,0.001427672732
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,5,0.0004786968941
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,5,0.003035768725
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,5,0.0004990740901
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,5,0.003308522985
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,5,0.0004823097161
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,5,0.006054741428
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,5,0.0005444108021
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,5,0.006467848165
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,5,0.0004966933458
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,5,0.01411838098
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,5,0.0009823460471
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,5,0.01484614611
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,5,0.0009379279884
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,5,0.02146926143
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,5,0.0009663469412
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,5,0.02222393643
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,5,0.0009734215384
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,5,0.03281054497
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,5,0.0010525062
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,5,0.03361971812
